date,curve,tenor,rate,rate_stressed
2019-07-19,INRZeroCurve,200yr,6.0690,6.0690
2019-07-18,INRZeroCurve,200yr,6.0980,6.0980
2019-07-17,INRZeroCurve,200yr,6.1140,6.1140
2019-07-16,INRZeroCurve,200yr,6.1570,6.1570
2019-07-15,INRZeroCurve,200yr,6.1790,6.1790
2019-07-12,INRZeroCurve,200yr,6.1890,6.1890
2019-07-11,INRZeroCurve,200yr,6.2040,6.2040
2019-07-10,INRZeroCurve,200yr,6.1570,6.1570
2019-07-09,INRZeroCurve,200yr,6.1310,6.1310
2019-07-08,INRZeroCurve,200yr,6.1670,6.1670
2019-07-05,INRZeroCurve,200yr,6.2320,6.2320
2019-07-04,INRZeroCurve,200yr,6.2470,6.2470
2019-07-03,INRZeroCurve,200yr,6.2550,6.2550
2019-07-02,INRZeroCurve,200yr,6.2830,6.2830
2019-07-01,INRZeroCurve,200yr,6.2980,6.2980
2019-06-28,INRZeroCurve,200yr,6.2870,6.2870
2019-06-27,INRZeroCurve,200yr,6.2880,6.2880
2019-06-26,INRZeroCurve,200yr,6.2420,6.2420
2019-06-25,INRZeroCurve,200yr,6.2160,6.2160
2019-06-24,INRZeroCurve,200yr,6.2180,6.2180
2019-06-21,INRZeroCurve,200yr,6.1880,6.1880
2019-06-20,INRZeroCurve,200yr,6.2490,6.2490
2019-06-19,INRZeroCurve,200yr,6.21,6.21
2019-06-18,INRZeroCurve,200yr,6.2380,6.2380
2019-06-17,INRZeroCurve,200yr,6.2190,6.2190
2019-06-14,INRZeroCurve,200yr,6.2820,6.2820
2019-06-13,INRZeroCurve,200yr,6.2960,6.2960
2019-06-12,INRZeroCurve,200yr,6.2970,6.2970
2019-06-11,INRZeroCurve,200yr,6.2920,6.2920
2019-06-10,INRZeroCurve,200yr,6.2730,6.2730
2019-06-07,INRZeroCurve,200yr,6.2760,6.2760
2019-06-06,INRZeroCurve,200yr,6.3430,6.3430
2019-06-04,INRZeroCurve,200yr,6.3570,6.3570
2019-06-03,INRZeroCurve,200yr,6.3970,6.3970
2019-05-31,INRZeroCurve,200yr,6.4520,6.4520
2019-05-30,INRZeroCurve,200yr,6.4910,6.4910
2019-05-29,INRZeroCurve,200yr,6.4650,6.4650
2019-05-28,INRZeroCurve,200yr,6.4920,6.4920
2019-05-27,INRZeroCurve,200yr,6.4990,6.4990
2019-05-24,INRZeroCurve,200yr,6.5080,6.5080
2019-05-23,INRZeroCurve,200yr,6.5280,6.5280
2019-05-22,INRZeroCurve,200yr,6.5350,6.5350
2019-05-21,INRZeroCurve,200yr,6.5420,6.5420
2019-05-20,INRZeroCurve,200yr,6.5940,6.5940
2019-05-17,INRZeroCurve,200yr,6.6020,6.6020
2019-05-16,INRZeroCurve,200yr,6.6090,6.6090
2019-05-15,INRZeroCurve,200yr,6.6220,6.6220
2019-05-14,INRZeroCurve,200yr,6.6290,6.6290
2019-05-13,INRZeroCurve,200yr,6.7180,6.7180
2019-05-10,INRZeroCurve,200yr,6.7130,6.7130
2019-05-09,INRZeroCurve,200yr,6.7130,6.7130
2019-05-08,INRZeroCurve,200yr,6.7130,6.7130
2019-05-07,INRZeroCurve,200yr,6.7140,6.7140
2019-05-06,INRZeroCurve,200yr,6.7550,6.7550
2019-05-03,INRZeroCurve,200yr,6.7090,6.7090
2019-05-02,INRZeroCurve,200yr,6.7220,6.7220
2019-04-30,INRZeroCurve,200yr,6.7660,6.7660
2019-04-26,INRZeroCurve,200yr,6.7620,6.7620
2019-04-25,INRZeroCurve,200yr,6.7310,6.7310
2019-04-24,INRZeroCurve,200yr,6.7620,6.7620
2019-04-23,INRZeroCurve,200yr,6.7560,6.7560
2019-04-22,INRZeroCurve,200yr,6.7260,6.7260
2019-04-18,INRZeroCurve,200yr,6.7090,6.7090
2019-04-16,INRZeroCurve,200yr,6.6980,6.6980
2019-04-15,INRZeroCurve,200yr,6.6990,6.6990
2019-04-12,INRZeroCurve,200yr,6.6640,6.6640
2019-04-11,INRZeroCurve,200yr,6.6460,6.6460
2019-04-10,INRZeroCurve,200yr,6.6590,6.6590
2019-04-09,INRZeroCurve,200yr,6.6110,6.6110
2019-04-08,INRZeroCurve,200yr,6.57,6.57
2019-04-05,INRZeroCurve,200yr,6.5720,6.5720
2019-04-04,INRZeroCurve,200yr,6.4830,6.4830
2019-04-03,INRZeroCurve,200yr,6.4840,6.4840
2019-04-02,INRZeroCurve,200yr,6.5150,6.5150
2019-04-01,INRZeroCurve,200yr,6.5520,6.5520
2019-03-28,INRZeroCurve,200yr,6.5760,6.5760
2019-03-27,INRZeroCurve,200yr,6.5540,6.5540
2019-03-26,INRZeroCurve,200yr,6.5660,6.5660
2019-03-25,INRZeroCurve,200yr,6.5960,6.5960
2019-03-22,INRZeroCurve,200yr,6.5980,6.5980
2019-03-20,INRZeroCurve,200yr,6.6110,6.6110
2019-03-19,INRZeroCurve,200yr,6.5820,6.5820
2019-03-18,INRZeroCurve,200yr,6.5540,6.5540
2019-03-15,INRZeroCurve,200yr,6.6140,6.6140
2019-03-14,INRZeroCurve,200yr,6.69,6.69
2019-03-13,INRZeroCurve,200yr,6.6210,6.6210
2019-03-12,INRZeroCurve,200yr,6.6220,6.6220
2019-03-11,INRZeroCurve,200yr,6.6630,6.6630
2019-03-08,INRZeroCurve,200yr,6.6870,6.6870
2019-03-07,INRZeroCurve,200yr,6.6990,6.6990
2019-03-06,INRZeroCurve,200yr,6.6480,6.6480
2019-03-05,INRZeroCurve,200yr,6.6770,6.6770
2019-03-01,INRZeroCurve,200yr,6.7310,6.7310
2019-02-28,INRZeroCurve,200yr,6.73,6.73
2019-02-27,INRZeroCurve,200yr,6.7510,6.7510
2019-02-26,INRZeroCurve,200yr,6.7140,6.7140
2019-02-25,INRZeroCurve,200yr,6.7050,6.7050
2019-02-22,INRZeroCurve,200yr,6.7190,6.7190
2019-02-21,INRZeroCurve,200yr,6.72,6.72
2019-02-20,INRZeroCurve,200yr,6.7360,6.7360
2019-02-19,INRZeroCurve,200yr,6.7250,6.7250
2019-02-18,INRZeroCurve,200yr,6.6860,6.6860
2019-02-15,INRZeroCurve,200yr,6.6830,6.6830
2019-02-14,INRZeroCurve,200yr,6.7830,6.7830
2019-02-12,INRZeroCurve,200yr,6.7940,6.7940
2019-02-11,INRZeroCurve,200yr,6.7810,6.7810
2019-02-08,INRZeroCurve,200yr,6.8180,6.8180
2019-02-07,INRZeroCurve,200yr,6.9650,6.9650
2019-02-06,INRZeroCurve,200yr,6.9990,6.9990
2019-02-05,INRZeroCurve,200yr,7.0290,7.0290
2019-02-04,INRZeroCurve,200yr,6.9880,6.9880
2019-02-01,INRZeroCurve,200yr,6.9350,6.9350
2019-01-31,INRZeroCurve,200yr,6.9640,6.9640
2019-01-30,INRZeroCurve,200yr,6.9640,6.9640
2019-01-29,INRZeroCurve,200yr,6.9880,6.9880
2019-01-28,INRZeroCurve,200yr,6.9990,6.9990
2019-01-25,INRZeroCurve,200yr,7.0250,7.0250
2019-01-24,INRZeroCurve,200yr,7.0260,7.0260
2019-01-23,INRZeroCurve,200yr,7.0180,7.0180
2019-01-22,INRZeroCurve,200yr,7.0280,7.0280
2019-01-21,INRZeroCurve,200yr,7.03,7.03
2019-01-18,INRZeroCurve,200yr,7.0190,7.0190
2019-01-17,INRZeroCurve,200yr,7.0240,7.0240
2019-01-16,INRZeroCurve,200yr,6.9930,6.9930
2019-01-15,INRZeroCurve,200yr,6.9670,6.9670
2019-01-14,INRZeroCurve,200yr,7,7
2019-01-11,INRZeroCurve,200yr,7.0030,7.0030
2019-01-10,INRZeroCurve,200yr,7.0270,7.0270
2019-01-09,INRZeroCurve,200yr,7.0050,7.0050
2019-01-08,INRZeroCurve,200yr,7.0610,7.0610
2019-01-07,INRZeroCurve,200yr,7.0440,7.0440
2019-01-04,INRZeroCurve,200yr,7.0340,7.0340
2019-01-03,INRZeroCurve,200yr,6.9890,6.9890
2019-01-02,INRZeroCurve,200yr,7.0360,7.0360
2019-01-01,INRZeroCurve,200yr,7.0140,7.0140
2018-12-31,INRZeroCurve,200yr,7.0470,7.0470
2018-12-28,INRZeroCurve,200yr,7.0350,7.0350
2018-12-27,INRZeroCurve,200yr,7.0320,7.0320
2018-12-26,INRZeroCurve,200yr,7.0650,7.0650
2018-12-24,INRZeroCurve,200yr,7.0170,7.0170
2018-12-21,INRZeroCurve,200yr,7.07,7.07
2018-12-20,INRZeroCurve,200yr,7.0530,7.0530
2018-12-19,INRZeroCurve,200yr,7.0530,7.0530
2019-12-31,INRZeroCurve,225yr,5.7760,5.7760
2019-12-30,INRZeroCurve,225yr,5.8310,5.8310
2019-12-27,INRZeroCurve,225yr,5.82,5.82
2019-12-26,INRZeroCurve,225yr,5.7880,5.7880
2019-12-24,INRZeroCurve,225yr,5.8090,5.8090
2019-12-23,INRZeroCurve,225yr,5.8370,5.8370
2019-12-20,INRZeroCurve,225yr,5.8780,5.8780
2019-12-19,INRZeroCurve,225yr,5.8190,5.8190
2019-12-18,INRZeroCurve,225yr,5.7860,5.7860
2019-12-17,INRZeroCurve,225yr,5.8210,5.8210
2019-12-16,INRZeroCurve,225yr,5.8080,5.8080
2019-12-13,INRZeroCurve,225yr,5.7820,5.7820
2019-12-12,INRZeroCurve,225yr,5.7640,5.7640
2019-12-11,INRZeroCurve,225yr,5.7650,5.7650
2019-12-10,INRZeroCurve,225yr,5.7460,5.7460
2019-12-09,INRZeroCurve,225yr,5.7260,5.7260
2019-12-06,INRZeroCurve,225yr,5.7270,5.7270
2019-12-05,INRZeroCurve,225yr,5.67,5.67
2019-12-04,INRZeroCurve,225yr,5.5080,5.5080
