date,curve,tenor,rate,rate_stressed
04-10-2019,INRZeroCurve,9yr,6.83,6.83
03-10-2019,INRZeroCurve,9yr,6.88,6.88
01-10-2019,INRZeroCurve,9yr,6.94,6.94
30-09-2019,INRZeroCurve,9yr,6.963,6.963
27-09-2019,INRZeroCurve,9yr,6.937,6.937
26-09-2019,INRZeroCurve,9yr,6.967,6.967
25-09-2019,INRZeroCurve,9yr,6.71,6.71
24-09-2019,INRZeroCurve,9yr,6.953,6.953
23-09-2019,INRZeroCurve,9yr,7.001,7.001
20-09-2019,INRZeroCurve,9yr,6.838,6.838
19-09-2019,INRZeroCurve,9yr,6.832,6.832
18-09-2019,INRZeroCurve,9yr,6.932,6.932
17-09-2019,INRZeroCurve,9yr,6.898,6.898
16-09-2019,INRZeroCurve,9yr,6.736,6.736
13-09-2019,INRZeroCurve,9yr,6.628,6.628
12-09-2019,INRZeroCurve,9yr,6.758,6.758
11-09-2019,INRZeroCurve,9yr,6.648,6.648
09-09-2019,INRZeroCurve,9yr,6.664,6.664
06-09-2019,INRZeroCurve,9yr,6.659,6.659
05-09-2019,INRZeroCurve,9yr,6.548,6.548
04-09-2019,INRZeroCurve,9yr,6.638,6.638
03-09-2019,INRZeroCurve,9yr,6.668,6.668
30-08-2019,INRZeroCurve,9yr,6.623,6.623
29-08-2019,INRZeroCurve,9yr,6.665,6.665
28-08-2019,INRZeroCurve,9yr,6.614,6.614
27-08-2019,INRZeroCurve,9yr,6.564,6.564
26-08-2019,INRZeroCurve,9yr,6.678,6.678
23-08-2019,INRZeroCurve,9yr,6.558,6.558
22-08-2019,INRZeroCurve,9yr,6.69,6.69
21-08-2019,INRZeroCurve,9yr,6.709,6.709
20-08-2019,INRZeroCurve,9yr,6.73,6.73
19-08-2019,INRZeroCurve,9yr,6.59,6.59
16-08-2019,INRZeroCurve,9yr,6.599,6.599
14-08-2019,INRZeroCurve,9yr,6.522,6.522
13-08-2019,INRZeroCurve,9yr,6.616,6.616
09-08-2019,INRZeroCurve,9yr,6.51,6.51
08-08-2019,INRZeroCurve,9yr,6.543,6.543
07-08-2019,INRZeroCurve,9yr,6.59,6.59
06-08-2019,INRZeroCurve,9yr,6.641,6.641
05-08-2019,INRZeroCurve,9yr,6.597,6.597
02-08-2019,INRZeroCurve,9yr,6.592,6.592
01-08-2019,INRZeroCurve,9yr,6.627,6.627
31-07-2019,INRZeroCurve,9yr,6.633,6.633
30-07-2019,INRZeroCurve,9yr,6.653,6.653
29-07-2019,INRZeroCurve,9yr,6.744,6.744
26-07-2019,INRZeroCurve,9yr,6.728,6.728
25-07-2019,INRZeroCurve,9yr,6.629,6.629
24-07-2019,INRZeroCurve,9yr,6.634,6.634
23-07-2019,INRZeroCurve,9yr,6.59,6.59
22-07-2019,INRZeroCurve,9yr,6.532,6.532
19-07-2019,INRZeroCurve,9yr,6.547,6.547
18-07-2019,INRZeroCurve,9yr,6.492,6.492
17-07-2019,INRZeroCurve,9yr,6.47,6.47
16-07-2019,INRZeroCurve,9yr,6.584,6.584
15-07-2019,INRZeroCurve,9yr,6.639,6.639
12-07-2019,INRZeroCurve,9yr,6.652,6.652
11-07-2019,INRZeroCurve,9yr,6.705,6.705
10-07-2019,INRZeroCurve,9yr,6.744,6.744
09-07-2019,INRZeroCurve,9yr,6.713,6.713
08-07-2019,INRZeroCurve,9yr,6.845,6.845
05-07-2019,INRZeroCurve,9yr,6.888,6.888
04-07-2019,INRZeroCurve,9yr,6.971,6.971
03-07-2019,INRZeroCurve,9yr,6.977,6.977
02-07-2019,INRZeroCurve,9yr,7.007,7.007
01-07-2019,INRZeroCurve,9yr,7.007,7.007
28-06-2019,INRZeroCurve,9yr,7.029,7.029
27-06-2019,INRZeroCurve,9yr,7.065,7.065
26-06-2019,INRZeroCurve,9yr,7.012,7.012
25-06-2019,INRZeroCurve,9yr,6.988,6.988
24-06-2019,INRZeroCurve,9yr,6.995,6.995
21-06-2019,INRZeroCurve,9yr,6.934,6.934
20-06-2019,INRZeroCurve,9yr,6.974,6.974
19-06-2019,INRZeroCurve,9yr,6.943,6.943
18-06-2019,INRZeroCurve,9yr,7.068,7.068
17-06-2019,INRZeroCurve,9yr,7.067,7.067
14-06-2019,INRZeroCurve,9yr,7.169,7.169
13-06-2019,INRZeroCurve,9yr,7.172,7.172
12-06-2019,INRZeroCurve,9yr,7.18,7.18
11-06-2019,INRZeroCurve,9yr,7.227,7.227
10-06-2019,INRZeroCurve,9yr,7.131,7.131
07-06-2019,INRZeroCurve,9yr,7.107,7.107
06-06-2019,INRZeroCurve,9yr,7.191,7.191
04-06-2019,INRZeroCurve,9yr,7.14,7.14
03-06-2019,INRZeroCurve,9yr,7.181,7.181
31-05-2019,INRZeroCurve,9yr,7.274,7.274
30-05-2019,INRZeroCurve,9yr,7.262,7.262
29-05-2019,INRZeroCurve,9yr,7.289,7.289
28-05-2019,INRZeroCurve,9yr,7.308,7.308
27-05-2019,INRZeroCurve,9yr,7.367,7.367
24-05-2019,INRZeroCurve,9yr,7.376,7.376
23-05-2019,INRZeroCurve,9yr,7.394,7.394
22-05-2019,INRZeroCurve,9yr,7.426,7.426
21-05-2019,INRZeroCurve,9yr,7.41,7.41
20-05-2019,INRZeroCurve,9yr,7.479,7.479
17-05-2019,INRZeroCurve,9yr,7.472,7.472
16-05-2019,INRZeroCurve,9yr,7.477,7.477
15-05-2019,INRZeroCurve,9yr,7.456,7.456
14-05-2019,INRZeroCurve,9yr,7.48,7.48
13-05-2019,INRZeroCurve,9yr,7.507,7.507
10-05-2019,INRZeroCurve,9yr,7.494,7.494
09-05-2019,INRZeroCurve,9yr,7.47,7.47
08-05-2019,INRZeroCurve,9yr,7.479,7.479
07-05-2019,INRZeroCurve,9yr,7.495,7.495
06-05-2019,INRZeroCurve,9yr,7.505,7.505
03-05-2019,INRZeroCurve,9yr,7.503,7.503
02-05-2019,INRZeroCurve,9yr,7.527,7.527
30-04-2019,INRZeroCurve,9yr,7.525,7.525
26-04-2019,INRZeroCurve,9yr,7.565,7.565
25-04-2019,INRZeroCurve,9yr,7.549,7.549
24-04-2019,INRZeroCurve,9yr,7.615,7.615
23-04-2019,INRZeroCurve,9yr,7.623,7.623
22-04-2019,INRZeroCurve,9yr,7.561,7.561
18-04-2019,INRZeroCurve,9yr,7.54,7.54
16-04-2019,INRZeroCurve,9yr,7.54,7.54
15-04-2019,INRZeroCurve,9yr,7.565,7.565
12-04-2019,INRZeroCurve,9yr,7.52,7.52
11-04-2019,INRZeroCurve,9yr,7.51,7.51
10-04-2019,INRZeroCurve,9yr,7.531,7.531
09-04-2019,INRZeroCurve,9yr,7.563,7.563
08-04-2019,INRZeroCurve,9yr,7.51,7.51
05-04-2019,INRZeroCurve,9yr,7.512,7.512
04-04-2019,INRZeroCurve,9yr,7.416,7.416
03-04-2019,INRZeroCurve,9yr,7.419,7.419
02-04-2019,INRZeroCurve,9yr,7.486,7.486
01-04-2019,INRZeroCurve,9yr,7.466,7.466
28-03-2019,INRZeroCurve,9yr,7.482,7.482
27-03-2019,INRZeroCurve,9yr,7.487,7.487
26-03-2019,INRZeroCurve,9yr,7.458,7.458
25-03-2019,INRZeroCurve,9yr,7.511,7.511
22-03-2019,INRZeroCurve,9yr,7.528,7.528
20-03-2019,INRZeroCurve,9yr,7.537,7.537
19-03-2019,INRZeroCurve,9yr,7.483,7.483
18-03-2019,INRZeroCurve,9yr,7.516,7.516
15-03-2019,INRZeroCurve,9yr,7.491,7.491
14-03-2019,INRZeroCurve,9yr,7.547,7.547
13-03-2019,INRZeroCurve,9yr,7.491,7.491
12-03-2019,INRZeroCurve,9yr,7.51,7.51
11-03-2019,INRZeroCurve,9yr,7.557,7.557
08-03-2019,INRZeroCurve,9yr,7.495,7.495
07-03-2019,INRZeroCurve,9yr,7.617,7.617
06-03-2019,INRZeroCurve,9yr,7.598,7.598
05-03-2019,INRZeroCurve,9yr,7.555,7.555
01-03-2019,INRZeroCurve,9yr,7.651,7.651
28-02-2019,INRZeroCurve,9yr,7.711,7.711
27-02-2019,INRZeroCurve,9yr,7.635,7.635
26-02-2019,INRZeroCurve,9yr,7.623,7.623
25-02-2019,INRZeroCurve,9yr,7.645,7.645
22-02-2019,INRZeroCurve,9yr,7.584,7.584
21-02-2019,INRZeroCurve,9yr,7.589,7.589
20-02-2019,INRZeroCurve,9yr,7.595,7.595
19-02-2019,INRZeroCurve,9yr,7.596,7.596
18-02-2019,INRZeroCurve,9yr,7.569,7.569
15-02-2019,INRZeroCurve,9yr,7.506,7.506
14-02-2019,INRZeroCurve,9yr,7.581,7.581
12-02-2019,INRZeroCurve,9yr,7.579,7.579
11-02-2019,INRZeroCurve,9yr,7.579,7.579
08-02-2019,INRZeroCurve,9yr,7.659,7.659
07-02-2019,INRZeroCurve,9yr,7.611,7.611
06-02-2019,INRZeroCurve,9yr,7.675,7.675
05-02-2019,INRZeroCurve,9yr,7.683,7.683
04-02-2019,INRZeroCurve,9yr,7.674,7.674
01-02-2019,INRZeroCurve,9yr,7.543,7.543
31-01-2019,INRZeroCurve,9yr,7.637,7.637
30-01-2019,INRZeroCurve,9yr,7.61,7.61
29-01-2019,INRZeroCurve,9yr,7.587,7.587
28-01-2019,INRZeroCurve,9yr,7.64,7.64
25-01-2019,INRZeroCurve,9yr,7.656,7.656
24-01-2019,INRZeroCurve,9yr,7.683,7.683
23-01-2019,INRZeroCurve,9yr,7.639,7.639
22-01-2019,INRZeroCurve,9yr,7.675,7.675
21-01-2019,INRZeroCurve,9yr,7.702,7.702
18-01-2019,INRZeroCurve,9yr,7.591,7.591
17-01-2019,INRZeroCurve,9yr,7.607,7.607
16-01-2019,INRZeroCurve,9yr,7.578,7.578
15-01-2019,INRZeroCurve,9yr,7.533,7.533
14-01-2019,INRZeroCurve,9yr,7.523,7.523
11-01-2019,INRZeroCurve,9yr,7.515,7.515
10-01-2019,INRZeroCurve,9yr,7.557,7.557
09-01-2019,INRZeroCurve,9yr,7.639,7.639
08-01-2019,INRZeroCurve,9yr,7.585,7.585
07-01-2019,INRZeroCurve,9yr,7.547,7.547
04-01-2019,INRZeroCurve,9yr,7.509,7.509
03-01-2019,INRZeroCurve,9yr,7.437,7.437
02-01-2019,INRZeroCurve,9yr,7.517,7.517
01-01-2019,INRZeroCurve,9yr,7.42,7.42
31-12-2018,INRZeroCurve,9yr,7.43,7.43
28-12-2018,INRZeroCurve,9yr,7.357,7.357
27-12-2018,INRZeroCurve,9yr,7.347,7.347
26-12-2018,INRZeroCurve,9yr,7.371,7.371
24-12-2018,INRZeroCurve,9yr,7.373,7.373
21-12-2018,INRZeroCurve,9yr,7.338,7.338
20-12-2018,INRZeroCurve,9yr,7.315,7.315
19-12-2018,INRZeroCurve,9yr,7.315,7.315
18-12-2018,INRZeroCurve,9yr,7.448 ,7.448 
15-12-2018,INRZeroCurve,9yr,7.340 ,7.340 
14-12-2018,INRZeroCurve,9yr,7.390 ,7.390 
12-12-2018,INRZeroCurve,9yr,7.495 ,7.495 
11-12-2018,INRZeroCurve,9yr,7.451 ,7.451 
08-12-2018,INRZeroCurve,9yr,7.311 ,7.311 
07-12-2018,INRZeroCurve,9yr,7.424 ,7.424 
06-12-2018,INRZeroCurve,9yr,7.497 ,7.497 
05-12-2018,INRZeroCurve,9yr,7.306 ,7.306 
04-12-2018,INRZeroCurve,9yr,7.395 ,7.395 
31-12-2019,INRZeroCurve,1025yr,6.554,6.554
30-12-2019,INRZeroCurve,1025yr,6.544,6.544
27-12-2019,INRZeroCurve,1025yr,6.5,6.5
26-12-2019,INRZeroCurve,1025yr,6.576,6.576
24-12-2019,INRZeroCurve,1025yr,6.571,6.571
23-12-2019,INRZeroCurve,1025yr,6.562,6.562
20-12-2019,INRZeroCurve,1025yr,6.598,6.598
19-12-2019,INRZeroCurve,1025yr,6.746,6.746
18-12-2019,INRZeroCurve,1025yr,6.705,6.705
17-12-2019,INRZeroCurve,1025yr,6.744,6.744
16-12-2019,INRZeroCurve,1025yr,6.794,6.794
13-12-2019,INRZeroCurve,1025yr,6.782,6.782
12-12-2019,INRZeroCurve,1025yr,6.77,6.77
11-12-2019,INRZeroCurve,1025yr,6.76,6.76
10-12-2019,INRZeroCurve,1025yr,6.703,6.703
09-12-2019,INRZeroCurve,1025yr,6.659,6.659
06-12-2019,INRZeroCurve,1025yr,6.661,6.661
05-12-2019,INRZeroCurve,1025yr,6.608,6.608
04-12-2019,INRZeroCurve,1025yr,6.462,6.462
03-12-2019,INRZeroCurve,1025yr,6.462,6.462
02-12-2019,INRZeroCurve,1025yr,6.484,6.484
29-11-2019,INRZeroCurve,1025yr,6.46,6.46
28-11-2019,INRZeroCurve,1025yr,6.453,6.453
27-11-2019,INRZeroCurve,1025yr,6.467,6.467
26-11-2019,INRZeroCurve,1025yr,6.478,6.478
25-11-2019,INRZeroCurve,1025yr,6.468,6.468
22-11-2019,INRZeroCurve,1025yr,6.495,6.495
21-11-2019,INRZeroCurve,1025yr,6.505,6.505
20-11-2019,INRZeroCurve,1025yr,6.458,6.458
19-11-2019,INRZeroCurve,1025yr,6.473,6.473
18-11-2019,INRZeroCurve,1025yr,6.477,6.477
15-11-2019,INRZeroCurve,1025yr,6.519,6.519
14-11-2019,INRZeroCurve,1025yr,6.515,6.515
13-11-2019,INRZeroCurve,1025yr,6.528,6.528
11-11-2019,INRZeroCurve,1025yr,6.561,6.561
08-11-2019,INRZeroCurve,1025yr,6.554,6.554
07-11-2019,INRZeroCurve,1025yr,6.502,6.502
06-11-2019,INRZeroCurve,1025yr,6.486,6.486
05-11-2019,INRZeroCurve,1025yr,6.514,6.514
04-11-2019,INRZeroCurve,1025yr,6.471,6.471
01-11-2019,INRZeroCurve,1025yr,6.445,6.445
31-10-2019,INRZeroCurve,1025yr,6.643,6.643
30-10-2019,INRZeroCurve,1025yr,6.664,6.664
29-10-2019,INRZeroCurve,1025yr,6.678,6.678
28-10-2019,INRZeroCurve,1025yr,6.678,6.678
25-10-2019,INRZeroCurve,1025yr,6.678,6.678
24-10-2019,INRZeroCurve,1025yr,6.678,6.678
23-10-2019,INRZeroCurve,1025yr,6.7,6.7
22-10-2019,INRZeroCurve,1025yr,6.692,6.692
18-10-2019,INRZeroCurve,1025yr,6.699,6.699
17-10-2019,INRZeroCurve,1025yr,6.656,6.656
16-10-2019,INRZeroCurve,1025yr,6.66,6.66
15-10-2019,INRZeroCurve,1025yr,6.67,6.67
14-10-2019,INRZeroCurve,1025yr,6.727,6.727
11-10-2019,INRZeroCurve,1025yr,6.679,6.679
10-10-2019,INRZeroCurve,1025yr,6.655,6.655
09-10-2019,INRZeroCurve,1025yr,6.669,6.669
07-10-2019,INRZeroCurve,1025yr,6.68,6.68
04-10-2019,INRZeroCurve,1025yr,6.606,6.606
03-10-2019,INRZeroCurve,1025yr,6.657,6.657
01-10-2019,INRZeroCurve,1025yr,6.695,6.695
30-09-2019,INRZeroCurve,1025yr,6.729,6.729
27-09-2019,INRZeroCurve,1025yr,6.71,6.71
26-09-2019,INRZeroCurve,1025yr,6.754,6.754
25-09-2019,INRZeroCurve,1025yr,6.775,6.775
24-09-2019,INRZeroCurve,1025yr,6.739,6.739
23-09-2019,INRZeroCurve,1025yr,6.782,6.782
20-09-2019,INRZeroCurve,1025yr,6.634,6.634
19-09-2019,INRZeroCurve,1025yr,6.617,6.617
18-09-2019,INRZeroCurve,1025yr,6.728,6.728
17-09-2019,INRZeroCurve,1025yr,6.71,6.71
16-09-2019,INRZeroCurve,1025yr,6.631,6.631
13-09-2019,INRZeroCurve,1025yr,6.658,6.658
12-09-2019,INRZeroCurve,1025yr,6.674,6.674
11-09-2019,INRZeroCurve,1025yr,6.57,6.57
09-09-2019,INRZeroCurve,1025yr,6.597,6.597
06-09-2019,INRZeroCurve,1025yr,6.571,6.571
05-09-2019,INRZeroCurve,1025yr,6.545,6.545
04-09-2019,INRZeroCurve,1025yr,6.516,6.516
03-09-2019,INRZeroCurve,1025yr,6.556,6.556
30-08-2019,INRZeroCurve,1025yr,6.543,6.543
29-08-2019,INRZeroCurve,1025yr,6.564,6.564
28-08-2019,INRZeroCurve,1025yr,6.521,6.521
27-08-2019,INRZeroCurve,1025yr,6.472,6.472
26-08-2019,INRZeroCurve,1025yr,6.564,6.564
23-08-2019,INRZeroCurve,1025yr,6.554,6.554
22-08-2019,INRZeroCurve,1025yr,6.56,6.56
21-08-2019,INRZeroCurve,1025yr,6.578,6.578
20-08-2019,INRZeroCurve,1025yr,6.581,6.581
19-08-2019,INRZeroCurve,1025yr,6.535,6.535
16-08-2019,INRZeroCurve,1025yr,6.62,6.62
14-08-2019,INRZeroCurve,1025yr,6.518,6.518
13-08-2019,INRZeroCurve,1025yr,6.494,6.494
09-08-2019,INRZeroCurve,1025yr,6.402,6.402
08-08-2019,INRZeroCurve,1025yr,6.369,6.369
07-08-2019,INRZeroCurve,1025yr,6.338,6.338
06-08-2019,INRZeroCurve,1025yr,6.39,6.39
05-08-2019,INRZeroCurve,1025yr,6.352,6.352
02-08-2019,INRZeroCurve,1025yr,6.423,6.423
01-08-2019,INRZeroCurve,1025yr,6.369,6.369
31-07-2019,INRZeroCurve,1025yr,6.387,6.387
30-07-2019,INRZeroCurve,1025yr,6.412,6.412
29-07-2019,INRZeroCurve,1025yr,6.525,6.525
26-07-2019,INRZeroCurve,1025yr,6.514,6.514
25-07-2019,INRZeroCurve,1025yr,6.438,6.438
24-07-2019,INRZeroCurve,1025yr,6.464,6.464
23-07-2019,INRZeroCurve,1025yr,6.418,6.418
22-07-2019,INRZeroCurve,1025yr,6.361,6.361
19-07-2019,INRZeroCurve,1025yr,6.387,6.387
18-07-2019,INRZeroCurve,1025yr,6.345,6.345
17-07-2019,INRZeroCurve,1025yr,6.331,6.331
16-07-2019,INRZeroCurve,1025yr,6.433,6.433
15-07-2019,INRZeroCurve,1025yr,6.488,6.488
12-07-2019,INRZeroCurve,1025yr,6.493,6.493
11-07-2019,INRZeroCurve,1025yr,6.543,6.543
10-07-2019,INRZeroCurve,1025yr,6.588,6.588
09-07-2019,INRZeroCurve,1025yr,6.562,6.562
08-07-2019,INRZeroCurve,1025yr,6.695,6.695
05-07-2019,INRZeroCurve,1025yr,6.751,6.751
04-07-2019,INRZeroCurve,1025yr,6.833,6.833
03-07-2019,INRZeroCurve,1025yr,6.846,6.846
02-07-2019,INRZeroCurve,1025yr,6.882,6.882
01-07-2019,INRZeroCurve,1025yr,6.879,6.879
28-06-2019,INRZeroCurve,1025yr,6.897,6.897
27-06-2019,INRZeroCurve,1025yr,6.933,6.933
26-06-2019,INRZeroCurve,1025yr,6.882,6.882
25-06-2019,INRZeroCurve,1025yr,6.851,6.851
24-06-2019,INRZeroCurve,1025yr,6.861,6.861
21-06-2019,INRZeroCurve,1025yr,6.791,6.791
20-06-2019,INRZeroCurve,1025yr,6.841,6.841
19-06-2019,INRZeroCurve,1025yr,6.808,6.808
18-06-2019,INRZeroCurve,1025yr,6.931,6.931
17-06-2019,INRZeroCurve,1025yr,6.919,6.919
14-06-2019,INRZeroCurve,1025yr,7.009,7.009
13-06-2019,INRZeroCurve,1025yr,7.012,7.012
12-06-2019,INRZeroCurve,1025yr,7.037,7.037
11-06-2019,INRZeroCurve,1025yr,7.077,7.077
10-06-2019,INRZeroCurve,1025yr,6.974,6.974
07-06-2019,INRZeroCurve,1025yr,6.931,6.931
06-06-2019,INRZeroCurve,1025yr,7.022,7.022
04-06-2019,INRZeroCurve,1025yr,6.982,6.982
03-06-2019,INRZeroCurve,1025yr,7.032,7.032
31-05-2019,INRZeroCurve,1025yr,7.133,7.133
30-05-2019,INRZeroCurve,1025yr,7.125,7.125
29-05-2019,INRZeroCurve,1025yr,7.149,7.149
28-05-2019,INRZeroCurve,1025yr,7.167,7.167
27-05-2019,INRZeroCurve,1025yr,7.226,7.226
24-05-2019,INRZeroCurve,1025yr,7.239,7.239
23-05-2019,INRZeroCurve,1025yr,7.26,7.26
22-05-2019,INRZeroCurve,1025yr,7.303,7.303
21-05-2019,INRZeroCurve,1025yr,7.286,7.286
20-05-2019,INRZeroCurve,1025yr,7.362,7.362
17-05-2019,INRZeroCurve,1025yr,7.377,7.377
16-05-2019,INRZeroCurve,1025yr,7.379,7.379
15-05-2019,INRZeroCurve,1025yr,7.378,7.378
14-05-2019,INRZeroCurve,1025yr,7.388,7.388
13-05-2019,INRZeroCurve,1025yr,7.413,7.413
10-05-2019,INRZeroCurve,1025yr,7.397,7.397
09-05-2019,INRZeroCurve,1025yr,7.375,7.375
08-05-2019,INRZeroCurve,1025yr,7.382,7.382
07-05-2019,INRZeroCurve,1025yr,7.394,7.394
06-05-2019,INRZeroCurve,1025yr,7.397,7.397
03-05-2019,INRZeroCurve,1025yr,7.386,7.386
02-05-2019,INRZeroCurve,1025yr,7.414,7.414
30-04-2019,INRZeroCurve,1025yr,7.408,7.408
26-04-2019,INRZeroCurve,1025yr,7.451,7.451
25-04-2019,INRZeroCurve,1025yr,7.424,7.424
24-04-2019,INRZeroCurve,1025yr,7.473,7.473
23-04-2019,INRZeroCurve,1025yr,7.474,7.474
22-04-2019,INRZeroCurve,1025yr,7.42,7.42
18-04-2019,INRZeroCurve,1025yr,7.39,7.39
16-04-2019,INRZeroCurve,1025yr,7.392,7.392
15-04-2019,INRZeroCurve,1025yr,7.409,7.409
12-04-2019,INRZeroCurve,1025yr,7.371,7.371
11-04-2019,INRZeroCurve,1025yr,7.367,7.367
10-04-2019,INRZeroCurve,1025yr,7.374,7.374
09-04-2019,INRZeroCurve,1025yr,7.4,7.4
08-04-2019,INRZeroCurve,1025yr,7.353,7.353
05-04-2019,INRZeroCurve,1025yr,7.348,7.348
04-04-2019,INRZeroCurve,1025yr,7.271,7.271
03-04-2019,INRZeroCurve,1025yr,7.272,7.272
02-04-2019,INRZeroCurve,1025yr,7.346,7.346
01-04-2019,INRZeroCurve,1025yr,7.323,7.323
28-03-2019,INRZeroCurve,1025yr,7.327,7.327
27-03-2019,INRZeroCurve,1025yr,7.342,7.342
26-03-2019,INRZeroCurve,1025yr,7.471,7.471
25-03-2019,INRZeroCurve,1025yr,7.504,7.504
22-03-2019,INRZeroCurve,1025yr,7.517,7.517
20-03-2019,INRZeroCurve,1025yr,7.536,7.536
19-03-2019,INRZeroCurve,1025yr,7.48,7.48
18-03-2019,INRZeroCurve,1025yr,7.502,7.502
15-03-2019,INRZeroCurve,1025yr,7.553,7.553
14-03-2019,INRZeroCurve,1025yr,7.548,7.548
13-03-2019,INRZeroCurve,1025yr,7.513,7.513
12-03-2019,INRZeroCurve,1025yr,7.512,7.512
11-03-2019,INRZeroCurve,1025yr,7.532,7.532
08-03-2019,INRZeroCurve,1025yr,7.58,7.58
07-03-2019,INRZeroCurve,1025yr,7.572,7.572
06-03-2019,INRZeroCurve,1025yr,7.556,7.556
05-03-2019,INRZeroCurve,1025yr,7.556,7.556
01-03-2019,INRZeroCurve,1025yr,7.591,7.591
28-02-2019,INRZeroCurve,1025yr,7.672,7.672
27-02-2019,INRZeroCurve,1025yr,7.587,7.587
26-02-2019,INRZeroCurve,1025yr,7.584,7.584
25-02-2019,INRZeroCurve,1025yr,7.605,7.605
22-02-2019,INRZeroCurve,1025yr,7.544,7.544
21-02-2019,INRZeroCurve,1025yr,7.545,7.545
20-02-2019,INRZeroCurve,1025yr,7.58,7.58
19-02-2019,INRZeroCurve,1025yr,7.577,7.577
18-02-2019,INRZeroCurve,1025yr,7.521,7.521
15-02-2019,INRZeroCurve,1025yr,7.466,7.466
14-02-2019,INRZeroCurve,1025yr,7.534,7.534
12-02-2019,INRZeroCurve,1025yr,7.529,7.529
11-02-2019,INRZeroCurve,1025yr,7.524,7.524
08-02-2019,INRZeroCurve,1025yr,7.501,7.501
07-02-2019,INRZeroCurve,1025yr,7.565,7.565
06-02-2019,INRZeroCurve,1025yr,7.615,7.615
05-02-2019,INRZeroCurve,1025yr,7.672,7.672
04-02-2019,INRZeroCurve,1025yr,7.61,7.61
01-02-2019,INRZeroCurve,1025yr,7.483,7.483
31-01-2019,INRZeroCurve,1025yr,7.551,7.551
30-01-2019,INRZeroCurve,1025yr,7.525,7.525
29-01-2019,INRZeroCurve,1025yr,7.541,7.541
28-01-2019,INRZeroCurve,1025yr,7.546,7.546
25-01-2019,INRZeroCurve,1025yr,7.557,7.557
24-01-2019,INRZeroCurve,1025yr,7.577,7.577
23-01-2019,INRZeroCurve,1025yr,7.533,7.533
22-01-2019,INRZeroCurve,1025yr,7.569,7.569
21-01-2019,INRZeroCurve,1025yr,7.596,7.596
18-01-2019,INRZeroCurve,1025yr,7.549,7.549
17-01-2019,INRZeroCurve,1025yr,7.563,7.563
16-01-2019,INRZeroCurve,1025yr,7.473,7.473
15-01-2019,INRZeroCurve,1025yr,7.431,7.431
14-01-2019,INRZeroCurve,1025yr,7.503,7.503
11-01-2019,INRZeroCurve,1025yr,7.476,7.476
10-01-2019,INRZeroCurve,1025yr,7.47,7.47
09-01-2019,INRZeroCurve,1025yr,7.454,7.454
08-01-2019,INRZeroCurve,1025yr,7.508,7.508
07-01-2019,INRZeroCurve,1025yr,7.448,7.448
04-01-2019,INRZeroCurve,1025yr,7.427,7.427
03-01-2019,INRZeroCurve,1025yr,7.354,7.354
02-01-2019,INRZeroCurve,1025yr,7.418,7.418
01-01-2019,INRZeroCurve,1025yr,7.37,7.37
31-12-2018,INRZeroCurve,1025yr,7.391,7.391
28-12-2018,INRZeroCurve,1025yr,7.277,7.277
27-12-2018,INRZeroCurve,1025yr,7.263,7.263
26-12-2018,INRZeroCurve,1025yr,7.287,7.287
24-12-2018,INRZeroCurve,1025yr,7.276,7.276
21-12-2018,INRZeroCurve,1025yr,7.272,7.272
20-12-2018,INRZeroCurve,1025yr,7.219,7.219
19-12-2018,INRZeroCurve,1025yr,7.219,7.219
18-12-2018,INRZeroCurve,1025yr,7.211 ,7.211 
15-12-2018,INRZeroCurve,1025yr,7.314 ,7.314 
14-12-2018,INRZeroCurve,1025yr,7.162 ,7.162 
12-12-2018,INRZeroCurve,1025yr,7.230 ,7.230 
11-12-2018,INRZeroCurve,1025yr,7.156 ,7.156 
08-12-2018,INRZeroCurve,1025yr,7.516 ,7.516 
07-12-2018,INRZeroCurve,1025yr,7.340 ,7.340 
06-12-2018,INRZeroCurve,1025yr,7.173 ,7.173 
05-12-2018,INRZeroCurve,1025yr,7.183 ,7.183 
04-12-2018,INRZeroCurve,1025yr,7.246 ,7.246 
31-12-2019,INRZeroCurve,15yr,7.038,7.038
30-12-2019,INRZeroCurve,15yr,7.029,7.029
27-12-2019,INRZeroCurve,15yr,7.003,7.003
26-12-2019,INRZeroCurve,15yr,7.027,7.027
24-12-2019,INRZeroCurve,15yr,7.033,7.033
23-12-2019,INRZeroCurve,15yr,7.033,7.033
20-12-2019,INRZeroCurve,15yr,7.073,7.073
19-12-2019,INRZeroCurve,15yr,7.253,7.253
18-12-2019,INRZeroCurve,15yr,7.251,7.251
17-12-2019,INRZeroCurve,15yr,7.275,7.275
16-12-2019,INRZeroCurve,15yr,7.306,7.306
13-12-2019,INRZeroCurve,15yr,7.294,7.294
12-12-2019,INRZeroCurve,15yr,7.29,7.29
11-12-2019,INRZeroCurve,15yr,7.249,7.249
10-12-2019,INRZeroCurve,15yr,7.229,7.229
09-12-2019,INRZeroCurve,15yr,7.224,7.224
06-12-2019,INRZeroCurve,15yr,7.213,7.213
05-12-2019,INRZeroCurve,15yr,7.153,7.153
04-12-2019,INRZeroCurve,15yr,7.05,7.05
03-12-2019,INRZeroCurve,15yr,7.069,7.069
02-12-2019,INRZeroCurve,15yr,7.08,7.08
29-11-2019,INRZeroCurve,15yr,7.056,7.056
28-11-2019,INRZeroCurve,15yr,7.075,7.075
